timestamp,session_id,upload_id,device,location,nr_band,nr_arfcn,ss_rsrp_dbm,ss_sinr_db,ss_rsrq_db,estimated_prb_util,protocol,payload_mb,connection_reuse,rtt_ms,upload_latency_ms,packet_loss_rate,retx_count,success,scenario,connection_mode
2026-01-17T21:15:12.354,22051eb58423,5,oneplus_nord_n30,outdoor_urban,n77,646666,-90.7,11.4,-11.0,0.0164,QUIC,0.1,False,64.33319749600147,269.8213935563474,0.009925236133415,0,True,fresh_connection,fresh
2026-01-17T21:15:17.999,22051eb58423,5,oneplus_nord_n30,outdoor_urban,n77,646666,-90.7,10.4,-10.3,0.0419,UDP,0.1,False,64.33319749600147,14.241048046343307,0.0113431270096171,0,True,fresh_connection,fresh
2026-01-17T21:15:26.573,22051eb58423,6,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,14.3,-10.0,0.0724,TCP,0.1,False,62.37019006062895,307.95988036015666,0.0090806675904349,0,True,fresh_connection,fresh
2026-01-17T21:15:37.516,22051eb58423,6,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,6.5,-9.2,0.0511,QUIC,0.1,False,62.37019006062895,261.0750242170286,0.0095347009699567,0,True,fresh_connection,fresh
2026-01-17T21:15:44.453,22051eb58423,6,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,12.7,-12.0,0.055,UDP,0.1,False,62.37019006062895,14.483973413522284,0.0108968011085219,0,True,fresh_connection,fresh
2026-01-17T21:15:50.427,22051eb58423,7,oneplus_nord_n30,outdoor_urban,n77,646666,-88.4,9.8,-13.7,0.0407,TCP,0.1,False,60.00680236584392,299.2043725011019,0.0086328678166862,0,True,fresh_connection,fresh
2026-01-17T21:15:56.803,22051eb58423,7,oneplus_nord_n30,outdoor_urban,n77,646666,-88.4,10.8,-4.3,0.0622,QUIC,0.1,False,60.00680236584392,251.78524167506703,0.0090645112075205,0,True,fresh_connection,fresh
2026-01-17T21:16:05.603,22051eb58423,7,oneplus_nord_n30,outdoor_urban,n77,646666,-88.4,16.2,-9.9,0.073,UDP,0.1,False,60.00680236584392,13.997121646385114,0.0103594413800234,0,True,fresh_connection,fresh
2026-01-17T21:16:10.905,22051eb58423,8,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,10.1,-9.6,0.0538,TCP,0.1,False,55.98604900757599,271.96832905444666,0.0078710408645933,0,True,fresh_connection,fresh
2026-01-17T21:16:14.665,22051eb58423,8,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,15.2,-14.4,0.0446,QUIC,0.1,False,55.98604900757599,225.10747561511863,0.008264592907823,0,True,fresh_connection,fresh
2026-01-17T21:16:18.921,22051eb58423,8,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,15.2,-7.9,0.0547,UDP,0.1,False,55.98604900757599,11.366991292714188,0.009445249037512,0,True,fresh_connection,fresh
2026-01-17T21:16:23.121,22051eb58423,9,oneplus_nord_n30,outdoor_urban,n77,646666,-87.4,12.2,-10.9,0.0543,TCP,0.1,False,58.08122243451764,289.1738524063926,0.0082680210928559,0,True,fresh_connection,fresh
2026-01-17T21:16:31.911,22051eb58423,9,oneplus_nord_n30,outdoor_urban,n77,646666,-87.4,10.3,-11.2,0.0496,QUIC,0.1,False,58.08122243451764,240.01106268666013,0.0086814221474987,0,True,fresh_connection,fresh
2026-01-17T21:16:42.560,22051eb58423,9,oneplus_nord_n30,outdoor_urban,n77,646666,-87.4,13.9,-10.7,0.0202,UDP,0.1,False,58.08122243451764,10.93045227374237,0.0099216253114271,0,True,fresh_connection,fresh
2026-01-17T21:16:51.220,22051eb58423,10,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,18.4,-11.5,0.0394,TCP,0.1,False,55.93746708214316,281.2041615633677,0.0078618358681955,0,True,fresh_connection,fresh
2026-01-17T21:16:56.241,22051eb58423,10,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,9.8,-11.4,0.0245,QUIC,0.1,False,55.93746708214316,228.0480417557125,0.0082549276616053,0,True,fresh_connection,fresh
2026-01-17T21:17:01.787,22051eb58423,10,oneplus_nord_n30,outdoor_urban,n77,646666,-86.3,14.9,-9.2,0.0731,UDP,0.1,False,55.93746708214316,12.78057367937686,0.0094342030418346,0,True,fresh_connection,fresh
2026-01-17T21:17:13.731,22051eb58423,11,oneplus_nord_n30,outdoor_urban,n77,646666,-87.1,13.0,-9.0,0.0355,TCP,0.1,False,57.46173633591218,302.3092476836627,0.0081506447794359,0,True,fresh_connection,fresh
2026-01-17T21:17:24.889,22051eb58423,11,oneplus_nord_n30,outdoor_urban,n77,646666,-87.1,13.5,-11.2,0.057,QUIC,0.1,False,57.46173633591218,256.42413497002565,0.0085581770184077,0,True,fresh_connection,fresh
2026-01-17T21:17:31.923,22051eb58423,11,oneplus_nord_n30,outdoor_urban,n77,646666,-87.1,13.8,-8.0,0.0544,UDP,0.1,False,57.46173633591218,16.004601225240613,0.0097807737353231,0,True,fresh_connection,fresh
2026-01-17T21:17:39.804,22051eb58423,12,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,9.6,-10.2,0.0586,TCP,0.1,False,77.40554656553269,369.3824740376013,0.0119294719808377,0,True,fresh_connection,fresh
2026-01-17T21:17:47.949,22051eb58423,12,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,5.9,-8.5,0.0395,QUIC,0.1,False,77.40554656553269,314.8353111156686,0.0125259455798796,0,True,fresh_connection,fresh
2026-01-17T21:17:54.013,22051eb58423,12,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,6.6,-13.4,0.0387,UDP,0.1,False,77.40554656553269,15.604385218437438,0.0143153663770053,0,True,fresh_connection,fresh
2026-01-17T21:18:04.146,22051eb58423,13,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,9.7,-9.3,0.0638,TCP,0.1,False,77.40554656553269,377.2369093762115,0.0119294719808377,0,True,fresh_connection,fresh
2026-01-17T21:18:15.716,22051eb58423,13,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,6.2,-5.0,0.0229,QUIC,0.1,False,77.40554656553269,324.9315218345635,0.0125259455798796,0,True,fresh_connection,fresh
2026-01-17T21:18:26.228,22051eb58423,13,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,11.1,-11.5,0.0653,UDP,0.1,False,77.40554656553269,13.552774747643744,0.0143153663770053,0,True,fresh_connection,fresh
2026-01-17T21:18:35.187,22051eb58423,14,oneplus_nord_n30,outdoor_urban,n77,646666,-98.3,4.9,-10.0,0.0322,TCP,0.1,False,78.76315817482532,375.351716719674,0.0121867036541774,0,True,fresh_connection,fresh
2026-01-17T21:18:46.585,22051eb58423,14,oneplus_nord_n30,outdoor_urban,n77,646666,-98.3,6.4,-11.7,0.0245,QUIC,0.1,False,78.76315817482532,321.48894433654056,0.0127960388368863,0,True,fresh_connection,fresh
2026-01-17T21:18:55.420,22051eb58423,14,oneplus_nord_n30,outdoor_urban,n77,646666,-98.3,2.1,-11.0,0.0429,UDP,0.1,False,78.76315817482532,11.638773998531429,0.0146240443850129,0,True,fresh_connection,fresh
2026-01-17T21:19:03.808,22051eb58423,15,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,4.4,-9.8,0.0373,TCP,0.1,False,77.40554656553269,382.69752579714856,0.0796473599041888,0,True,fresh_connection,fresh
2026-01-17T21:19:15.665,22051eb58423,15,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,3.1,-10.3,0.0397,QUIC,0.1,False,77.40554656553269,328.87641921516376,0.0836297278993982,0,True,fresh_connection,fresh
2026-01-17T21:19:24.477,22051eb58423,15,oneplus_nord_n30,outdoor_urban,n77,646666,-97.6,9.9,-12.6,0.0255,UDP,0.1,False,77.40554656553269,14.21456574291004,0.0955768318850266,0,True,fresh_connection,fresh
2026-01-17T21:19:30.199,22051eb58423,16,oneplus_nord_n30,outdoor_urban,n77,646666,-95.7,11.0,-11.0,0.0371,TCP,0.1,False,73.79902915646954,365.7015924951294,0.0112461318401731,0,True,fresh_connection,fresh
2026-01-17T21:19:37.765,22051eb58423,16,oneplus_nord_n30,outdoor_urban,n77,646666,-95.7,7.0,-8.8,0.0203,QUIC,0.1,False,73.79902915646954,360.4424213933468,0.0118084384321818,0,True,fresh_connection,fresh
2026-01-17T21:19:43.360,22051eb58423,16,oneplus_nord_n30,outdoor_urban,n77,646666,-95.7,4.9,-9.1,0.0201,UDP,0.1,False,73.79902915646954,12.580061406275442,0.0134953582082078,0,True,fresh_connection,fresh
2026-01-17T21:19:53.243,22051eb58423,17,oneplus_nord_n30,outdoor_urban,n77,646666,-94.0,5.3,-10.1,0.0279,TCP,0.1,False,70.61587802620525,345.91228059562627,0.0106430084681231,0,True,fresh_connection,fresh
2026-01-17T21:19:57.456,22051eb58423,17,oneplus_nord_n30,outdoor_urban,n77,646666,-94.0,8.3,-12.5,0.0475,QUIC,0.1,False,70.61587802620525,291.2276505924241,0.0111751588915292,0,True,fresh_connection,fresh
2026-01-17T21:20:07.674,22051eb58423,17,oneplus_nord_n30,outdoor_urban,n77,646666,-94.0,6.7,-10.2,0.0785,UDP,0.1,False,70.61587802620525,14.017934670988744,0.0127716101617477,0,True,fresh_connection,fresh
2026-01-17T21:20:16.315,22051eb58423,18,oneplus_nord_n30,outdoor_urban,n77,646666,-91.2,10.6,-9.1,0.0567,TCP,0.1,False,65.31213601452706,320.4334884436436,0.0096380889290682,0,True,fresh_connection,fresh
2026-01-17T21:20:20.065,22051eb58423,18,oneplus_nord_n30,outdoor_urban,n77,646666,-91.2,8.2,-11.5,0.031,QUIC,0.1,False,65.31213601452706,276.9373561874944,0.0101199933755217,0,True,fresh_connection,fresh
2026-01-17T21:20:30.858,22051eb58423,18,oneplus_nord_n30,outdoor_urban,n77,646666,-91.2,6.0,-8.5,0.0321,UDP,0.1,False,65.31213601452706,14.079850552589768,0.0115657067148819,0,True,fresh_connection,fresh
2026-01-17T21:20:42.551,22051eb58423,19,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,7.8,-8.1,0.0532,TCP,0.1,False,62.37621500020538,308.8008231956007,0.0090818091579336,0,True,fresh_connection,fresh
2026-01-17T21:20:50.332,22051eb58423,19,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,8.6,-11.5,0.0468,QUIC,0.1,False,62.37621500020538,248.7895986361331,0.0095358996158303,0,True,fresh_connection,fresh
2026-01-17T21:20:59.502,22051eb58423,19,oneplus_nord_n30,outdoor_urban,n77,646666,-89.7,8.1,-8.8,0.0596,UDP,0.1,False,62.37621500020538,13.909199476808617,0.0108981709895203,0,True,fresh_connection,fresh
2026-01-17T21:21:09.034,22051eb58423,20,oneplus_nord_n30,outdoor_urban,n77,646666,-90.7,10.5,-10.4,0.0747,TCP,0.1,False,64.32015404077538,331.9188339694576,0.0094501344498311,0,True,fresh_connection,fresh
2026-01-17T21:21:19.582,22051eb58423,20,oneplus_nord_n30,outdoor_urban,n77,646666,-90.7,5.2,-7.8,0.0335,QUIC,0.1,False,64.32015404077538,270.2084712876667,0.0099226411723226,0,True,fresh_connection,fresh
2026-01-17T21:21:29.394,22051eb58423,20,oneplus_nord_n30,outdoor_urban,n77,646666,-90.7,7.2,-11.2,0.0321,UDP,0.1,False,64.32015404077538,13.680952502538164,0.0113401613397973,0,True,fresh_connection,fresh
2026-01-17T21:21:33.413,22051eb58423,21,oneplus_nord_n30,outdoor_urban,n77,646666,-90.3,10.4,-10.2,0.0395,TCP,0.1,False,63.59044398134568,309.2744155969575,0.0093118735964654,0,True,fresh_connection,fresh
2026-01-17T21:21:40.081,22051eb58423,21,oneplus_nord_n30,outdoor_urban,n77,646666,-90.3,10.1,-12.4,0.0281,QUIC,0.1,False,63.59044398134568,257.8913894398164,0.0097774672762887,0,True,fresh_connection,fresh
2026-01-17T21:21:51.108,22051eb58423,21,oneplus_nord_n30,outdoor_urban,n77,646666,-90.3,8.8,-9.6,0.0461,UDP,0.1,False,63.59044398134568,13.541986716165702,0.0111742483157585,0,True,fresh_connection,fresh
2026-01-17T21:21:57.231,22051eb58423,22,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,12.4,-8.9,0.0422,TCP,0.1,False,61.16173459164173,303.87297227800497,0.0088516970805215,0,True,fresh_connection,fresh
2026-01-17T21:22:06.021,22051eb58423,22,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,9.7,-9.6,0.0357,QUIC,0.1,False,61.16173459164173,266.28649372150284,0.0092942819345476,0,True,fresh_connection,fresh
2026-01-17T21:22:11.872,22051eb58423,22,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,11.6,-9.7,0.0429,UDP,0.1,False,61.16173459164173,13.90262493134981,0.0106220364966259,0,True,fresh_connection,fresh
2026-01-17T21:22:16.486,22051eb58423,23,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,9.8,-9.1,0.0456,TCP,0.1,False,61.09874014369706,299.3504918307769,0.0088397612903847,0,True,fresh_connection,fresh
2026-01-17T21:22:24.374,22051eb58423,23,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,11.3,-10.6,0.0449,QUIC,0.1,False,61.09874014369706,248.1717936102596,0.0092817493549039,0,True,fresh_connection,fresh
2026-01-17T21:22:33.128,22051eb58423,23,oneplus_nord_n30,outdoor_urban,n77,646666,-89.0,9.4,-10.5,0.0464,UDP,0.1,False,61.09874014369706,13.86108426910219,0.0106077135484616,0,True,fresh_connection,fresh
2026-01-17T21:22:38.841,22051eb58423,24,oneplus_nord_n30,outdoor_urban,n77,646666,-91.0,7.3,-7.8,0.086,TCP,0.1,False,64.88874927152528,316.474104349975,0.0095578682830258,0,True,fresh_connection,fresh
2026-01-17T21:22:47.526,22051eb58423,24,oneplus_nord_n30,outdoor_urban,n77,646666,-91.0,9.5,-9.8,0.062,QUIC,0.1,False,64.88874927152528,283.10364373793334,0.0100357616971771,0,True,fresh_connection,fresh
2026-01-17T21:22:56.571,22051eb58423,24,oneplus_nord_n30,outdoor_urban,n77,646666,-91.0,12.6,-9.1,0.0249,UDP,0.1,False,64.88874927152528,16.365857747164938,0.011469441939631,0,True,fresh_connection,fresh
2026-01-28T14:20:42.890,482711ffb546,25,oneplus_nord_n30,residential,n71,123400,-92.3,7.8,-11.4,0.0246,TCP,0.1,False,67.32549329108991,359.5884976402918,0.0100195671498907,0,True,fresh_connection,fresh
2026-01-28T14:20:48.952,482711ffb546,25,oneplus_nord_n30,residential,n71,123400,-92.3,4.6,-8.2,0.078,QUIC,0.1,False,67.32549329108991,277.9500106867765,0.0105205455073852,0,True,fresh_connection,fresh
2026-01-28T14:20:55.201,482711ffb546,25,oneplus_nord_n30,residential,n71,123400,-92.3,16.2,-10.6,0.0424,UDP,0.1,False,67.32549329108991,12.25130566193011,0.0120234805798688,0,True,fresh_connection,fresh
2026-01-28T14:21:07.092,482711ffb546,26,oneplus_nord_n30,residential,n71,123400,-91.6,11.1,-9.1,0.0789,TCP,0.1,False,66.07774134283821,318.1824694436099,0.0097831509912746,0,True,fresh_connection,fresh
2026-01-28T14:21:11.291,482711ffb546,26,oneplus_nord_n30,residential,n71,123400,-91.6,12.3,-9.9,0.0282,QUIC,0.1,False,66.07774134283821,274.4356418541305,0.0102723085408383,0,True,fresh_connection,fresh
2026-01-28T14:21:14.945,482711ffb546,26,oneplus_nord_n30,residential,n71,123400,-91.6,9.8,-12.5,0.0519,UDP,0.1,False,66.07774134283821,13.304034592437953,0.0117397811895295,0,True,fresh_connection,fresh
2026-01-28T14:21:22.830,482711ffb546,27,oneplus_nord_n30,residential,n71,123400,-91.1,14.3,-8.9,0.0567,TCP,0.1,False,65.02921587304228,311.48695219280114,0.0095844830075237,0,True,fresh_connection,fresh
2026-01-28T14:21:31.477,482711ffb546,27,oneplus_nord_n30,residential,n71,123400,-91.1,20.5,-5.7,0.0446,QUIC,0.1,False,65.02921587304228,281.3758200778292,0.0100637071578999,0,True,fresh_connection,fresh
2026-01-28T14:21:40.657,482711ffb546,27,oneplus_nord_n30,residential,n71,123400,-91.1,11.1,-7.9,0.0527,UDP,0.1,False,65.02921587304228,13.476236420639587,0.0115013796090285,0,True,fresh_connection,fresh
2026-01-28T14:21:47.749,482711ffb546,28,oneplus_nord_n30,residential,n71,123400,-91.0,11.2,-11.6,0.0182,TCP,0.1,False,64.90968875165768,341.4751821992142,0.0095618357634719,0,True,fresh_connection,fresh
2026-01-28T14:22:00.636,482711ffb546,28,oneplus_nord_n30,residential,n71,123400,-91.0,9.7,-9.3,0.026,QUIC,0.1,False,64.90968875165768,262.1229348456637,0.0100399275516455,0,True,fresh_connection,fresh
2026-01-28T14:22:06.076,482711ffb546,28,oneplus_nord_n30,residential,n71,123400,-91.0,10.4,-10.5,0.0642,UDP,0.1,False,64.90968875165768,14.96406148089052,0.0114742029161663,0,True,fresh_connection,fresh
2026-01-28T14:22:17.414,482711ffb546,29,oneplus_nord_n30,residential,n71,123400,-91.4,13.8,-11.5,0.0158,TCP,0.1,False,65.69392252238208,321.99324420590045,0.0097104274252934,0,True,fresh_connection,fresh
2026-01-28T14:22:29.888,482711ffb546,29,oneplus_nord_n30,residential,n71,123400,-91.4,13.6,-11.9,0.0625,QUIC,0.1,False,65.69392252238208,269.7101091431534,0.0101959487965581,0,True,fresh_connection,fresh
2026-01-28T14:22:41.084,482711ffb546,29,oneplus_nord_n30,residential,n71,123400,-91.4,8.7,-7.5,0.0318,UDP,0.1,False,65.69392252238208,8.235401308514987,0.0116525129103521,1,False,fresh_connection,fresh
2026-01-28T14:22:46.718,482711ffb546,30,oneplus_nord_n30,residential,n71,123400,-90.8,7.7,-9.1,0.0706,TCP,0.1,False,64.57698750149024,330.014376108924,0.0094987976318613,0,True,fresh_connection,fresh
2026-01-28T14:22:52.432,482711ffb546,30,oneplus_nord_n30,residential,n71,123400,-90.8,8.4,-8.3,0.0475,QUIC,0.1,False,64.57698750149024,264.89711385919503,0.0099737375134543,0,True,fresh_connection,fresh
2026-01-28T14:22:56.120,482711ffb546,30,oneplus_nord_n30,residential,n71,123400,-90.8,3.5,-11.2,0.0535,UDP,0.1,False,64.57698750149024,13.56855083231695,0.0113985571582335,0,True,fresh_connection,fresh
2026-01-28T14:23:01.927,482711ffb546,31,oneplus_nord_n30,residential,n71,123400,-90.1,9.1,-7.4,0.0221,TCP,0.1,False,63.208986367082765,308.2474358307365,0.0092395974169209,0,True,fresh_connection,fresh
2026-01-28T14:23:07.070,482711ffb546,31,oneplus_nord_n30,residential,n71,123400,-90.1,8.7,-10.4,0.0262,QUIC,0.1,False,63.208986367082765,255.6123711049774,0.0097015772877669,0,True,fresh_connection,fresh
2026-01-28T14:23:10.089,482711ffb546,31,oneplus_nord_n30,residential,n71,123400,-90.1,13.2,-8.7,0.0486,UDP,0.1,False,63.208986367082765,13.940152669661847,0.0110875169003051,0,True,fresh_connection,fresh
2026-01-28T14:23:20.074,482711ffb546,32,oneplus_nord_n30,residential,n71,123400,-89.3,8.7,-7.2,0.0489,TCP,0.1,False,61.61241673688753,304.5692656082558,0.0089370894869892,0,True,fresh_connection,fresh
2026-01-28T14:23:26.182,482711ffb546,32,oneplus_nord_n30,residential,n71,123400,-89.3,11.5,-9.2,0.0578,QUIC,0.1,False,61.61241673688753,249.42035567837652,0.0093839439613386,0,True,fresh_connection,fresh
2026-01-28T14:23:34.195,482711ffb546,32,oneplus_nord_n30,residential,n71,123400,-89.3,10.8,-8.7,0.0642,UDP,0.1,False,61.61241673688753,14.821145867812977,0.010724507384387,0,True,fresh_connection,fresh
2026-01-28T14:23:46.218,482711ffb546,33,oneplus_nord_n30,residential,n71,123400,-89.0,13.8,-8.1,0.0557,TCP,0.1,False,61.14607117570776,306.1471053851802,0.0642436463769862,0,True,fresh_connection,fresh
2026-01-28T14:23:55.105,482711ffb546,33,oneplus_nord_n30,residential,n71,123400,-89.0,12.6,-10.1,0.088,QUIC,0.1,False,61.14607117570776,266.4648958704982,0.0674558286958356,0,True,fresh_connection,fresh
2026-01-28T14:24:05.998,482711ffb546,33,oneplus_nord_n30,residential,n71,123400,-89.0,13.1,-9.3,0.0454,UDP,0.1,False,61.14607117570776,12.86738550675246,0.0770923756523835,0,True,fresh_connection,fresh
2026-01-15T08:51:12.214,223d80c26be6,34,pixel_5,residential,n71,123400,-90.3,7.8,-9.3,0.0295,TCP,0.1,False,63.62553831856518,310.2154044515698,0.066592615249167,0,True,fresh_connection,fresh
2026-01-15T08:51:18.882,223d80c26be6,34,pixel_5,residential,n71,123400,-90.3,6.1,-14.1,0.0406,QUIC,0.1,False,63.62553831856518,253.881114128539,0.0699222460116253,0,True,fresh_connection,fresh
2026-01-15T08:51:29.788,223d80c26be6,34,pixel_5,residential,n71,123400,-90.3,13.0,-13.0,0.0317,UDP,0.1,False,63.62553831856518,13.93351579723411,0.0799111382990004,0,True,fresh_connection,fresh
2026-01-15T08:51:33.083,223d80c26be6,35,pixel_5,residential,n71,123400,-91.3,10.0,-10.2,0.0279,TCP,0.1,False,65.38288588148212,331.9042393197737,0.0682574708350883,0,True,fresh_connection,fresh
2026-01-15T08:51:44.347,223d80c26be6,35,pixel_5,residential,n71,123400,-91.3,4.9,-11.3,0.0707,QUIC,0.1,False,65.38288588148212,272.67960160343387,0.0716703443768427,0,True,fresh_connection,fresh
2026-01-15T08:51:53.410,223d80c26be6,35,pixel_5,residential,n71,123400,-91.3,6.7,-8.9,0.075,UDP,0.1,False,65.38288588148212,14.616106471368658,0.0819089650021059,0,True,fresh_connection,fresh
2026-01-15T08:52:00.730,223d80c26be6,36,pixel_5,residential,n71,123400,-91.1,8.5,-13.4,0.06,TCP,0.1,False,65.17223471659086,327.9434605249397,0.0680579065736124,0,True,fresh_connection,fresh
2026-01-15T08:52:12.074,223d80c26be6,36,pixel_5,residential,n71,123400,-91.1,12.3,-9.0,0.0403,QUIC,0.1,False,65.17223471659086,262.480717907947,0.071460801902293,0,True,fresh_connection,fresh
2026-01-15T08:52:18.330,223d80c26be6,36,pixel_5,residential,n71,123400,-91.1,7.1,-14.3,0.0312,UDP,0.1,False,65.17223471659086,12.672834801047028,0.0816694878883348,0,True,fresh_connection,fresh
2026-01-15T08:52:29.017,223d80c26be6,37,pixel_5,residential,n71,123400,-90.3,10.8,-9.0,0.0539,TCP,0.1,False,63.56877696119596,345.22895186020645,0.0665388413316593,0,True,fresh_connection,fresh
2026-01-15T08:52:36.441,223d80c26be6,37,pixel_5,residential,n71,123400,-90.3,9.4,-11.3,0.0396,QUIC,0.1,False,63.56877696119596,253.47656641924985,0.0698657833982423,0,True,fresh_connection,fresh
2026-01-15T08:52:43.114,223d80c26be6,37,pixel_5,residential,n71,123400,-90.3,16.1,-9.1,0.0337,UDP,0.1,False,63.56877696119596,17.999192797267533,0.0798466095979911,0,True,fresh_connection,fresh
2026-01-15T08:52:49.095,223d80c26be6,38,pixel_5,residential,n71,123400,-90.0,11.9,-8.7,0.036,TCP,0.1,False,63.03475918642087,302.72861755701985,0.0092065859511113,0,True,fresh_connection,fresh
2026-01-15T08:52:53.822,223d80c26be6,38,pixel_5,residential,n71,123400,-90.0,13.6,-12.2,0.0463,QUIC,0.1,False,63.03475918642087,252.2272624357426,0.0096669152486668,0,True,fresh_connection,fresh
2026-01-15T08:53:01.548,223d80c26be6,38,pixel_5,residential,n71,123400,-90.0,10.5,-9.4,0.0161,UDP,0.1,False,63.03475918642087,14.464234398924807,0.0110479031413335,0,True,fresh_connection,fresh
2026-01-15T08:53:12.174,223d80c26be6,39,pixel_5,residential,n71,123400,-89.5,14.2,-8.5,0.0673,TCP,0.1,False,62.0373719528026,311.8944765200249,0.0090176073173731,0,True,fresh_connection,fresh
2026-01-15T08:53:15.430,223d80c26be6,39,pixel_5,residential,n71,123400,-89.5,14.2,-9.6,0.0631,QUIC,0.1,False,62.0373719528026,269.7548357406199,0.0094684876832417,0,True,fresh_connection,fresh
2026-01-15T08:53:18.607,223d80c26be6,39,pixel_5,residential,n71,123400,-89.5,13.4,-6.3,0.0392,UDP,0.1,False,62.0373719528026,16.549826508268143,0.0108211287808477,0,True,fresh_connection,fresh
2026-01-15T08:53:23.232,223d80c26be6,40,pixel_5,residential,n71,123400,-88.1,8.9,-10.2,0.0599,TCP,0.1,False,59.372150443713785,288.98310805174594,0.0085126179788089,0,True,fresh_connection,fresh
2026-01-15T08:53:33.591,223d80c26be6,40,pixel_5,residential,n71,123400,-88.1,6.2,-7.6,0.0635,QUIC,0.1,False,59.372150443713785,256.0128106060465,0.0089382488777493,0,True,fresh_connection,fresh
