timestamp,session_id,upload_id,device,location,nr_band,nr_arfcn,ss_rsrp_dbm,ss_sinr_db,ss_rsrq_db,estimated_prb_util,protocol,payload_mb,connection_reuse,rtt_ms,upload_latency_ms,packet_loss_rate,retx_count,success
2026-02-11T17:22:58.458,1c70b1b5e71c,21,pixel_5,outdoor_urban,n77,646666,-104.9,1.8,-13.2,0.0675,UDP,1.0,True,91.25928452106837,110.27268979047956,0.0174652689016323,0,True
2026-02-11T17:23:05.221,1c70b1b5e71c,22,pixel_5,outdoor_urban,n77,646666,-103.7,-4.2,-11.7,0.0216,TCP,1.0,True,89.10067386904475,160.74009703657228,0.0141453908383453,0,True
2026-02-11T17:23:14.682,1c70b1b5e71c,22,pixel_5,outdoor_urban,n77,646666,-103.7,-0.2,-9.4,0.0377,QUIC,1.0,True,89.10067386904475,182.8449204832491,0.0148526603802625,0,True
2026-02-11T17:23:20.486,1c70b1b5e71c,22,pixel_5,outdoor_urban,n77,646666,-103.7,7.2,-17.6,0.0427,UDP,1.0,True,89.10067386904475,114.26515848048837,0.0169744690060143,0,True
2026-02-11T17:23:25.081,1c70b1b5e71c,23,pixel_5,outdoor_urban,n77,646666,-103.8,4.2,-10.3,0.0674,TCP,1.0,False,89.23909698463886,176.70079075177537,0.0141716183760368,0,True
2026-02-11T17:23:33.722,1c70b1b5e71c,23,pixel_5,outdoor_urban,n77,646666,-103.8,5.2,-12.4,0.0647,QUIC,1.0,True,89.23909698463886,150.77041869478165,0.0148801992948386,0,True
2026-02-11T17:23:42.124,1c70b1b5e71c,23,pixel_5,outdoor_urban,n77,646666,-103.8,5.1,-9.6,0.0633,UDP,1.0,True,89.23909698463886,113.63636819292329,0.0170059420512442,0,True
2026-02-11T17:23:45.308,1c70b1b5e71c,24,pixel_5,outdoor_urban,n77,646666,-102.5,2.0,-12.0,0.0568,TCP,1.0,True,86.79516526711397,233.17347967533445,0.0137085576295584,0,True
2026-02-11T17:23:56.113,1c70b1b5e71c,24,pixel_5,outdoor_urban,n77,646666,-102.5,1.1,-12.1,0.049,QUIC,1.0,True,86.79516526711397,157.03832259961422,0.0143939855110363,0,True
2026-02-11T17:24:06.899,1c70b1b5e71c,24,pixel_5,outdoor_urban,n77,646666,-102.5,3.9,-12.9,0.0773,UDP,1.0,True,86.79516526711397,114.21140263953154,0.0164502691554701,0,True
2026-02-11T17:24:13.070,1c70b1b5e71c,25,pixel_5,outdoor_urban,n77,646666,-101.5,3.7,-10.7,0.0545,TCP,1.0,True,84.83909769618262,152.63459969120467,0.0866896715016466,0,True
2026-02-11T17:24:24.917,1c70b1b5e71c,25,pixel_5,outdoor_urban,n77,646666,-101.5,2.6,-11.4,0.0247,QUIC,1.0,True,84.83909769618262,205.70970494920093,0.091024155076729,0,True
2026-02-11T17:24:30.353,1c70b1b5e71c,25,pixel_5,outdoor_urban,n77,646666,-101.5,6.2,-9.5,0.0678,UDP,1.0,True,84.83909769618262,111.98968367072064,0.104027605801976,0,True
2026-02-11T17:24:37.064,1c70b1b5e71c,26,pixel_5,outdoor_urban,n77,646666,-100.6,1.3,-11.2,0.0315,TCP,1.0,True,83.08836889740343,362.0475923078546,0.0850310863238558,1,True
2026-02-11T17:24:41.082,1c70b1b5e71c,26,pixel_5,outdoor_urban,n77,646666,-100.6,10.9,-10.7,0.0468,QUIC,1.0,True,83.08836889740343,255.8354317886481,0.0892826406400486,1,True
2026-02-11T17:24:51.804,1c70b1b5e71c,26,pixel_5,outdoor_urban,n77,646666,-100.6,9.0,-9.7,0.0865,UDP,1.0,True,83.08836889740343,52.190856748757696,0.102037303588627,1,False
2026-02-11T17:25:03.475,1c70b1b5e71c,27,pixel_5,outdoor_urban,n77,646666,-102.3,1.3,-11.4,0.0578,TCP,1.0,True,86.33870443167052,252.39983656295675,0.0881103515668457,0,True
2026-02-11T17:25:10.462,1c70b1b5e71c,27,pixel_5,outdoor_urban,n77,646666,-102.3,10.7,-12.4,0.0253,QUIC,1.0,True,86.33870443167052,242.88571581621216,0.092515869145188,0,True
2026-02-11T17:25:21.345,1c70b1b5e71c,27,pixel_5,outdoor_urban,n77,646666,-102.3,4.4,-14.0,0.0658,UDP,1.0,True,86.33870443167052,55.67540464572165,0.1057324218802148,1,False
2026-02-11T17:25:30.558,1c70b1b5e71c,28,pixel_5,outdoor_urban,n77,646666,-102.2,1.0,-10.0,0.0374,TCP,1.0,True,86.11902809386852,181.29921347792543,0.0135804474283119,0,True
2026-02-11T17:25:35.567,1c70b1b5e71c,28,pixel_5,outdoor_urban,n77,646666,-102.2,0.8,-11.2,0.0573,QUIC,1.0,True,86.11902809386852,146.1087198912537,0.0142594697997275,0,True
2026-02-11T17:25:44.150,1c70b1b5e71c,28,pixel_5,outdoor_urban,n77,646666,-102.2,4.8,-12.1,0.0813,UDP,1.0,True,86.11902809386852,116.15705703998958,0.0162965369139743,0,True
2026-02-11T17:25:53.205,1c70b1b5e71c,29,pixel_5,outdoor_urban,n77,646666,-103.0,3.1,-14.5,0.0461,TCP,1.0,True,87.70034661160864,211.71198327381143,0.0894003283688923,0,True
2026-02-11T17:26:05.246,1c70b1b5e71c,29,pixel_5,outdoor_urban,n77,646666,-103.0,5.4,-13.3,0.0798,QUIC,1.0,True,87.70034661160864,161.92121532641784,0.093870344787337,0,True
2026-02-11T17:26:10.431,1c70b1b5e71c,29,pixel_5,outdoor_urban,n77,646666,-103.0,4.5,-13.6,0.0687,UDP,1.0,True,87.70034661160864,68.4902013234904,0.1072803940426708,1,False
2026-02-11T17:26:16.295,1c70b1b5e71c,30,pixel_5,outdoor_urban,n77,646666,-104.3,4.0,-10.4,0.052,TCP,1.0,True,90.1796828378696,181.746359166968,0.0917491732148238,0,True
2026-02-11T17:26:26.861,1c70b1b5e71c,30,pixel_5,outdoor_urban,n77,646666,-104.3,6.5,-14.5,0.0616,QUIC,1.0,False,90.1796828378696,277.0306770959673,0.096336631875565,1,True
2026-02-11T17:26:36.609,1c70b1b5e71c,30,pixel_5,outdoor_urban,n77,646666,-104.3,1.0,-9.0,0.024,UDP,1.0,True,90.1796828378696,58.39504005432238,0.1100990078577885,1,False
2026-02-11T17:26:40.292,1c70b1b5e71c,31,pixel_5,outdoor_urban,n77,646666,-105.2,4.3,-12.8,0.0782,TCP,1.0,True,91.89386791429231,165.06270370612827,0.0146746276048132,0,True
2026-02-11T17:26:46.612,1c70b1b5e71c,31,pixel_5,outdoor_urban,n77,646666,-105.2,-0.6,-14.7,0.034,QUIC,1.0,True,91.89386791429231,244.2282237878076,0.0154083589850539,0,True
2026-02-11T17:26:50.924,1c70b1b5e71c,31,pixel_5,outdoor_urban,n77,646666,-105.2,1.8,-10.4,0.0824,UDP,1.0,True,91.89386791429231,116.52361415206867,0.0176095531257759,0,True
2026-02-11T17:27:01.763,1c70b1b5e71c,32,pixel_5,outdoor_urban,n77,646666,-108.0,-1.8,-13.6,0.0529,TCP,1.0,True,97.28158859427327,232.9625637832337,0.0156954588915465,0,True
2026-02-11T17:27:08.211,1c70b1b5e71c,32,pixel_5,outdoor_urban,n77,646666,-108.0,0.4,-10.3,0.0539,QUIC,1.0,True,97.28158859427327,167.71502385317672,0.0164802318361238,0,True
2026-02-11T17:27:19.660,1c70b1b5e71c,32,pixel_5,outdoor_urban,n77,646666,-108.0,0.4,-10.8,0.0788,UDP,1.0,True,97.28158859427327,114.16066016269072,0.0188345506698558,0,True
2026-02-11T17:27:28.625,1c70b1b5e71c,33,pixel_5,outdoor_urban,n77,646666,-108.9,4.7,-13.4,0.0738,TCP,1.0,True,98.9572574486432,189.8348041070503,0.0160129540429008,0,True
2026-02-11T17:27:38.654,1c70b1b5e71c,33,pixel_5,outdoor_urban,n77,646666,-108.9,-3.1,-15.4,0.0699,QUIC,1.0,True,98.9572574486432,182.682402801262,0.0168136017450458,0,True
2026-02-11T17:27:46.958,1c70b1b5e71c,33,pixel_5,outdoor_urban,n77,646666,-108.9,3.5,-9.7,0.0662,UDP,1.0,True,98.9572574486432,122.02107455188424,0.0192155448514809,0,True
2026-02-11T17:27:57.839,1c70b1b5e71c,34,pixel_5,outdoor_urban,n77,646666,-109.7,8.5,-13.5,0.042,TCP,1.0,True,100.36708998168652,183.37722432317364,0.0162800802070563,0,True
2026-02-11T17:28:01.023,1c70b1b5e71c,34,pixel_5,outdoor_urban,n77,646666,-109.7,3.5,-10.3,0.0908,QUIC,1.0,True,100.36708998168652,166.84568162229488,0.0170940842174092,0,True
2026-02-11T17:28:06.338,1c70b1b5e71c,34,pixel_5,outdoor_urban,n77,646666,-109.7,-4.6,-15.3,0.0672,UDP,1.0,True,100.36708998168652,116.79974361244209,0.0195360962484676,0,True
2026-02-11T17:28:11.754,1c70b1b5e71c,35,pixel_5,outdoor_urban,n77,646666,-115.0,-3.5,-13.8,0.0836,TCP,1.0,True,110.5,202.8421876311843,0.111,0,True
2026-02-11T17:28:21.550,1c70b1b5e71c,35,pixel_5,outdoor_urban,n77,646666,-115.0,-3.7,-16.1,0.0745,QUIC,1.0,False,110.5,191.6846049677193,0.11655,0,True
2026-02-11T17:28:29.962,1c70b1b5e71c,35,pixel_5,outdoor_urban,n77,646666,-115.0,-0.9,-15.1,0.0346,UDP,1.0,True,110.5,122.64248695803572,0.1331999999999999,0,True
2026-02-11T17:28:40.265,1c70b1b5e71c,36,pixel_5,outdoor_urban,n77,646666,-115.0,-5.0,-16.1,0.0461,TCP,1.0,True,110.5,214.96712926888029,0.0182,0,True
2026-02-11T17:28:48.870,1c70b1b5e71c,36,pixel_5,outdoor_urban,n77,646666,-115.0,-5.0,-16.4,0.0394,QUIC,1.0,True,110.5,462.4268327171948,0.01911,1,True
2026-02-11T17:28:52.868,1c70b1b5e71c,36,pixel_5,outdoor_urban,n77,646666,-115.0,-4.7,-17.0,0.0326,UDP,1.0,True,110.5,123.82807105986218,0.02184,0,True
2026-02-11T17:28:58.092,1c70b1b5e71c,37,pixel_5,outdoor_urban,n77,646666,-115.0,-2.3,-14.5,0.0348,TCP,1.0,True,110.5,236.3778009858165,0.0182,0,True
2026-02-11T17:29:04.711,1c70b1b5e71c,37,pixel_5,outdoor_urban,n77,646666,-115.0,-3.4,-12.7,0.0406,QUIC,1.0,True,110.5,426.8241289137935,0.01911,1,True
2026-02-11T17:29:13.419,1c70b1b5e71c,37,pixel_5,outdoor_urban,n77,646666,-115.0,-5.0,-12.8,0.0434,UDP,1.0,True,110.5,122.28609390268366,0.02184,0,True
2026-02-11T17:29:22.043,1c70b1b5e71c,38,pixel_5,outdoor_urban,n77,646666,-115.0,-3.4,-11.8,0.0366,TCP,1.0,True,110.5,307.86478333499844,0.111,1,True
2026-02-11T17:29:28.515,1c70b1b5e71c,38,pixel_5,outdoor_urban,n77,646666,-115.0,-3.8,-17.3,0.0438,QUIC,1.0,True,110.5,312.4943819713599,0.11655,0,True
2026-02-11T17:29:32.094,1c70b1b5e71c,38,pixel_5,outdoor_urban,n77,646666,-115.0,-2.2,-15.4,0.0641,UDP,1.0,True,110.5,120.98598314704346,0.1331999999999999,0,True
2026-02-11T17:29:36.194,1c70b1b5e71c,39,pixel_5,outdoor_urban,n77,646666,-115.0,-5.0,-12.6,0.0355,TCP,1.0,True,110.5,342.7344745165706,0.111,0,True
2026-02-11T17:29:44.357,1c70b1b5e71c,39,pixel_5,outdoor_urban,n77,646666,-115.0,-1.3,-13.5,0.0328,QUIC,1.0,False,110.5,203.7737216740109,0.11655,0,True
2026-02-11T17:29:54.122,1c70b1b5e71c,39,pixel_5,outdoor_urban,n77,646666,-115.0,-5.0,-11.7,0.0524,UDP,1.0,True,110.5,93.19417673482909,0.1331999999999999,1,False
2026-02-11T17:30:04.176,1c70b1b5e71c,40,pixel_5,outdoor_urban,n77,646666,-115.0,-2.2,-17.7,0.0475,TCP,1.0,True,110.5,196.90583446935267,0.0182,0,True
2026-02-11T17:30:13.148,1c70b1b5e71c,40,pixel_5,outdoor_urban,n77,646666,-115.0,1.3,-14.2,0.0628,QUIC,1.0,True,110.5,175.53042941852434,0.01911,0,True
2026-02-11T17:30:21.020,1c70b1b5e71c,40,pixel_5,outdoor_urban,n77,646666,-115.0,-1.9,-14.9,0.0719,UDP,1.0,True,110.5,130.23378013919313,0.02184,0,True
2026-02-11T17:30:24.492,1c70b1b5e71c,41,pixel_5,outdoor_urban,n77,646666,-112.6,-1.3,-13.9,0.034,TCP,1.0,True,105.95666694149917,254.0578885079077,0.1066957897340518,0,True
2026-02-11T17:30:28.866,1c70b1b5e71c,41,pixel_5,outdoor_urban,n77,646666,-112.6,0.4,-10.0,0.0813,QUIC,1.0,True,105.95666694149917,285.73043623393664,0.1120305792207544,0,True
2026-02-11T17:30:36.306,1c70b1b5e71c,41,pixel_5,outdoor_urban,n77,646666,-112.6,-5.0,-11.5,0.0719,UDP,1.0,True,105.95666694149917,124.58071777712372,0.1280349476808621,0,True
2026-02-11T17:30:42.762,1c70b1b5e71c,42,pixel_5,outdoor_urban,n77,646666,-115.0,-2.0,-13.3,0.0346,TCP,1.0,True,110.5,190.9630797029425,0.0182,0,True
2026-02-11T17:30:47.384,1c70b1b5e71c,42,pixel_5,outdoor_urban,n77,646666,-115.0,-3.5,-13.8,0.0265,QUIC,1.0,True,110.5,188.439192800446,0.01911,0,True
2026-02-11T17:30:50.156,1c70b1b5e71c,42,pixel_5,outdoor_urban,n77,646666,-115.0,3.5,-16.3,0.0799,UDP,1.0,True,110.5,121.34442496279004,0.02184,0,True
2026-02-11T17:30:59.278,1c70b1b5e71c,43,pixel_5,outdoor_urban,n77,646666,-114.8,-1.0,-15.6,0.0394,TCP,1.0,True,110.10475000111111,191.02101595845247,0.0181251105265263,0,True
2026-02-11T17:31:10.165,1c70b1b5e71c,43,pixel_5,outdoor_urban,n77,646666,-114.8,-3.8,-16.9,0.0374,QUIC,1.0,False,110.10475000111111,182.28379137183035,0.0190313660528526,0,True
2026-02-11T17:31:16.748,1c70b1b5e71c,43,pixel_5,outdoor_urban,n77,646666,-114.8,-3.0,-13.3,0.0357,UDP,1.0,True,110.10475000111111,121.07010486907188,0.0217501326318315,0,True
2026-02-11T17:31:23.392,1c70b1b5e71c,44,pixel_5,outdoor_urban,n77,646666,-114.8,-1.0,-15.9,0.0686,TCP,1.0,True,110.06972359732234,263.96888524461986,0.0181184739447558,0,True
2026-02-11T17:31:30.950,1c70b1b5e71c,44,pixel_5,outdoor_urban,n77,646666,-114.8,-3.0,-16.4,0.0657,QUIC,1.0,True,110.06972359732234,199.75500264622804,0.0190243976419936,0,True
2026-02-11T17:31:35.131,1c70b1b5e71c,44,pixel_5,outdoor_urban,n77,646666,-114.8,-5.0,-13.6,0.0441,UDP,1.0,True,110.06972359732234,121.89484619546424,0.0217421687337069,0,True
